booking_id,customer_id,booking_date,booking_status,total_price,payment_id
12402,12402,2025-12-24,PAID,41.8,12402
12403,12403,2025-12-25,CONFIRMED,42.7,12403
12404,12404,2025-12-26,COMPLETED,43.6,12404
12405,12405,2025-12-27,PAID,44.5,12405
12406,12406,2025-12-28,CONFIRMED,45.4,12406
12407,12407,2025-12-29,COMPLETED,46.3,12407
12408,12408,2025-12-30,PAID,47.2,12408
12409,12409,2025-12-31,CONFIRMED,48.1,12409
12410,12410,2025-01-01,COMPLETED,49.0,12410
12411,12411,2025-01-02,PAID,49.9,12411
12412,12412,2025-01-03,CONFIRMED,50.8,12412
12413,12413,2025-01-04,COMPLETED,51.7,12413
12414,12414,2025-01-05,PAID,52.6,12414
12415,12415,2025-01-06,CONFIRMED,53.5,12415
12416,12416,2025-01-07,COMPLETED,54.4,12416
12417,12417,2025-01-08,PAID,55.3,12417
12418,12418,2025-01-09,CONFIRMED,56.2,12418
12419,12419,2025-01-10,COMPLETED,57.1,12419
12420,12420,2025-01-11,PAID,58.0,12420
12421,12421,2025-01-12,CONFIRMED,58.9,12421
12422,12422,2025-01-13,COMPLETED,59.8,12422
12423,12423,2025-01-14,PAID,60.7,12423
12424,12424,2025-01-15,CONFIRMED,61.6,12424
12425,12425,2025-01-16,COMPLETED,62.5,12425
12426,12426,2025-01-17,PAID,63.4,12426
12427,12427,2025-01-18,CONFIRMED,64.3,12427
12428,12428,2025-01-19,COMPLETED,65.2,12428
12429,12429,2025-01-20,PAID,66.1,12429
12430,12430,2025-01-21,CONFIRMED,67.0,12430
12431,12431,2025-01-22,COMPLETED,67.9,12431
12432,12432,2025-01-23,PAID,68.8,12432
12433,12433,2025-01-24,CONFIRMED,69.7,12433
12434,12434,2025-01-25,COMPLETED,70.6,12434
12435,12435,2025-01-26,PAID,71.5,12435
12436,12436,2025-01-27,CONFIRMED,72.4,12436
12437,12437,2025-01-28,COMPLETED,73.3,12437
12438,12438,2025-01-29,PAID,74.2,12438
12439,12439,2025-01-30,CONFIRMED,75.1,12439
12440,12440,2025-01-31,COMPLETED,76.0,12440
12441,12441,2025-02-01,PAID,76.9,12441
12442,12442,2025-02-02,CONFIRMED,77.8,12442
12443,12443,2025-02-03,COMPLETED,78.7,12443
12444,12444,2025-02-04,PAID,79.6,12444
12445,12445,2025-02-05,CONFIRMED,80.5,12445
12446,12446,2025-02-06,COMPLETED,81.4,12446
12447,12447,2025-02-07,PAID,82.3,12447
12448,12448,2025-02-08,CONFIRMED,83.2,12448
12449,12449,2025-02-09,COMPLETED,84.1,12449
12450,12450,2025-02-10,PAID,85.0,12450
12451,12451,2025-02-11,CONFIRMED,85.9,12451
12452,12452,2025-02-12,COMPLETED,86.8,12452
12453,12453,2025-02-13,PAID,87.7,12453
12454,12454,2025-02-14,CONFIRMED,88.6,12454
12455,12455,2025-02-15,COMPLETED,89.5,12455
12456,12456,2025-02-16,PAID,90.4,12456
12457,12457,2025-02-17,CONFIRMED,91.3,12457
12458,12458,2025-02-18,COMPLETED,92.2,12458
12459,12459,2025-02-19,PAID,93.1,12459
12460,12460,2025-02-20,CONFIRMED,94.0,12460
12461,12461,2025-02-21,COMPLETED,94.9,12461
12462,12462,2025-02-22,PAID,95.8,12462
12463,12463,2025-02-23,CONFIRMED,96.7,12463
12464,12464,2025-02-24,COMPLETED,97.6,12464
12465,12465,2025-02-25,PAID,98.5,12465
12466,12466,2025-02-26,CONFIRMED,99.4,12466
12467,12467,2025-02-27,COMPLETED,100.3,12467
12468,12468,2025-02-28,PAID,101.2,12468
12469,12469,2025-03-01,CONFIRMED,102.1,12469
12470,12470,2025-03-02,COMPLETED,103.0,12470
12471,12471,2025-03-03,PAID,103.9,12471
12472,12472,2025-03-04,CONFIRMED,104.8,12472
12473,12473,2025-03-05,COMPLETED,105.7,12473
12474,12474,2025-03-06,PAID,106.6,12474
12475,12475,2025-03-07,CONFIRMED,107.5,12475
12476,12476,2025-03-08,COMPLETED,108.4,12476
12477,12477,2025-03-09,PAID,109.3,12477
12478,12478,2025-03-10,CONFIRMED,110.2,12478
12479,12479,2025-03-11,COMPLETED,111.1,12479
12480,12480,2025-03-12,PAID,112.0,12480
12481,12481,2025-03-13,CONFIRMED,112.9,12481
12482,12482,2025-03-14,COMPLETED,113.8,12482
12483,12483,2025-03-15,PAID,114.7,12483
12484,12484,2025-03-16,CONFIRMED,115.6,12484
12485,12485,2025-03-17,COMPLETED,116.5,12485
12486,12486,2025-03-18,PAID,117.4,12486
12487,12487,2025-03-19,CONFIRMED,118.3,12487
12488,12488,2025-03-20,COMPLETED,119.2,12488
12489,12489,2025-03-21,PAID,120.1,12489
12490,12490,2025-03-22,CONFIRMED,121.0,12490
12491,12491,2025-03-23,COMPLETED,121.9,12491
12492,12492,2025-03-24,PAID,122.8,12492
12493,12493,2025-03-25,CONFIRMED,123.7,12493
12494,12494,2025-03-26,COMPLETED,124.6,12494
12495,12495,2025-03-27,PAID,125.5,12495
12496,12496,2025-03-28,CONFIRMED,126.4,12496
12497,12497,2025-03-29,COMPLETED,127.3,12497
12498,12498,2025-03-30,PAID,128.2,12498
12499,12499,2025-03-31,CONFIRMED,129.1,12499
12500,12500,2025-04-01,COMPLETED,130.0,12500
12501,12501,2025-04-02,PAID,130.9,12501
12502,12502,2025-04-03,CONFIRMED,131.8,12502
12503,12503,2025-04-04,COMPLETED,132.7,12503
12504,12504,2025-04-05,PAID,133.6,12504
12505,12505,2025-04-06,CONFIRMED,134.5,12505
12506,12506,2025-04-07,COMPLETED,135.4,12506
12507,12507,2025-04-08,PAID,136.3,12507
12508,12508,2025-04-09,CONFIRMED,137.2,12508
12509,12509,2025-04-10,COMPLETED,138.1,12509
12510,12510,2025-04-11,PAID,139.0,12510
12511,12511,2025-04-12,CONFIRMED,139.9,12511
12512,12512,2025-04-13,COMPLETED,140.8,12512
12513,12513,2025-04-14,PAID,141.7,12513
12514,12514,2025-04-15,CONFIRMED,142.6,12514
12515,12515,2025-04-16,COMPLETED,143.5,12515
12516,12516,2025-04-17,PAID,144.4,12516
12517,12517,2025-04-18,CONFIRMED,145.3,12517
12518,12518,2025-04-19,COMPLETED,146.2,12518
12519,12519,2025-04-20,PAID,147.1,12519
12520,12520,2025-04-21,CONFIRMED,148.0,12520
12521,12521,2025-04-22,COMPLETED,148.9,12521
12522,12522,2025-04-23,PAID,149.8,12522
12523,12523,2025-04-24,CONFIRMED,150.7,12523
12524,12524,2025-04-25,COMPLETED,151.6,12524
12525,12525,2025-04-26,PAID,152.5,12525
12526,12526,2025-04-27,CONFIRMED,153.4,12526
12527,12527,2025-04-28,COMPLETED,154.3,12527
12528,12528,2025-04-29,PAID,155.2,12528
12529,12529,2025-04-30,CONFIRMED,156.1,12529
12530,12530,2025-05-01,COMPLETED,157.0,12530
12531,12531,2025-05-02,PAID,157.9,12531
12532,12532,2025-05-03,CONFIRMED,158.8,12532
12533,12533,2025-05-04,COMPLETED,159.7,12533
12534,12534,2025-05-05,PAID,160.6,12534
12535,12535,2025-05-06,CONFIRMED,161.5,12535
12536,12536,2025-05-07,COMPLETED,162.4,12536
12537,12537,2025-05-08,PAID,163.3,12537
12538,12538,2025-05-09,CONFIRMED,164.2,12538
12539,12539,2025-05-10,COMPLETED,165.1,12539
12540,12540,2025-05-11,PAID,166.0,12540
12541,12541,2025-05-12,CONFIRMED,166.9,12541
12542,12542,2025-05-13,COMPLETED,167.8,12542
12543,12543,2025-05-14,PAID,168.7,12543
12544,12544,2025-05-15,CONFIRMED,169.6,12544
12545,12545,2025-05-16,COMPLETED,170.5,12545
12546,12546,2025-05-17,PAID,171.4,12546
12547,12547,2025-05-18,CONFIRMED,172.3,12547
12548,12548,2025-05-19,COMPLETED,173.2,12548
12549,12549,2025-05-20,PAID,174.1,12549
12550,12550,2025-05-21,CONFIRMED,175.0,12550
12551,12551,2025-05-22,COMPLETED,175.9,12551
12552,12552,2025-05-23,PAID,176.8,12552
12553,12553,2025-05-24,CONFIRMED,177.7,12553
12554,12554,2025-05-25,COMPLETED,178.6,12554
12555,12555,2025-05-26,PAID,179.5,12555
12556,12556,2025-05-27,CONFIRMED,180.4,12556
12557,12557,2025-05-28,COMPLETED,181.3,12557
12558,12558,2025-05-29,PAID,182.2,12558
12559,12559,2025-05-30,CONFIRMED,183.1,12559
12560,12560,2025-05-31,COMPLETED,184.0,12560
12561,12561,2025-06-01,PAID,184.9,12561
12562,12562,2025-06-02,CONFIRMED,185.8,12562
12563,12563,2025-06-03,COMPLETED,186.7,12563
12564,12564,2025-06-04,PAID,187.6,12564
12565,12565,2025-06-05,CONFIRMED,188.5,12565
12566,12566,2025-06-06,COMPLETED,189.4,12566
12567,12567,2025-06-07,PAID,190.3,12567
12568,12568,2025-06-08,CONFIRMED,191.2,12568
12569,12569,2025-06-09,COMPLETED,192.1,12569
12570,12570,2025-06-10,PAID,193.0,12570
12571,12571,2025-06-11,CONFIRMED,193.9,12571
12572,12572,2025-06-12,COMPLETED,194.8,12572
12573,12573,2025-06-13,PAID,195.7,12573
12574,12574,2025-06-14,CONFIRMED,196.6,12574
12575,12575,2025-06-15,COMPLETED,197.5,12575
12576,12576,2025-06-16,PAID,198.4,12576
12577,12577,2025-06-17,CONFIRMED,199.3,12577
12578,12578,2025-06-18,COMPLETED,200.2,12578
12579,12579,2025-06-19,PAID,201.1,12579
12580,12580,2025-06-20,CONFIRMED,202.0,12580
12581,12581,2025-06-21,COMPLETED,202.9,12581
12582,12582,2025-06-22,PAID,203.8,12582
12583,12583,2025-06-23,CONFIRMED,204.7,12583
12584,12584,2025-06-24,COMPLETED,205.6,12584
12585,12585,2025-06-25,PAID,206.5,12585
12586,12586,2025-06-26,CONFIRMED,207.4,12586
12587,12587,2025-06-27,COMPLETED,208.3,12587
12588,12588,2025-06-28,PAID,209.2,12588
12589,12589,2025-06-29,CONFIRMED,210.1,12589
12590,12590,2025-06-30,COMPLETED,211.0,12590
12591,12591,2025-07-01,PAID,211.9,12591
12592,12592,2025-07-02,CONFIRMED,212.8,12592
12593,12593,2025-07-03,COMPLETED,213.7,12593
12594,12594,2025-07-04,PAID,214.6,12594
12595,12595,2025-07-05,CONFIRMED,215.5,12595
12596,12596,2025-07-06,COMPLETED,216.4,12596
12597,12597,2025-07-07,PAID,217.3,12597
12598,12598,2025-07-08,CONFIRMED,218.2,12598
12599,12599,2025-07-09,COMPLETED,219.1,12599
12600,12600,2025-07-10,PAID,220.0,12600
12601,12601,2025-07-11,CONFIRMED,220.9,12601
12602,12602,2025-07-12,COMPLETED,221.8,12602
12603,12603,2025-07-13,PAID,222.7,12603
12604,12604,2025-07-14,CONFIRMED,223.6,12604
12605,12605,2025-07-15,COMPLETED,224.5,12605
12606,12606,2025-07-16,PAID,225.4,12606
12607,12607,2025-07-17,CONFIRMED,226.3,12607
12608,12608,2025-07-18,COMPLETED,227.2,12608
12609,12609,2025-07-19,PAID,228.1,12609
12610,12610,2025-07-20,CONFIRMED,229.0,12610
12611,12611,2025-07-21,COMPLETED,229.9,12611
12612,12612,2025-07-22,PAID,230.8,12612
12613,12613,2025-07-23,CONFIRMED,231.7,12613
12614,12614,2025-07-24,COMPLETED,232.6,12614
12615,12615,2025-07-25,PAID,233.5,12615
12616,12616,2025-07-26,CONFIRMED,234.4,12616
12617,12617,2025-07-27,COMPLETED,235.3,12617
12618,12618,2025-07-28,PAID,236.2,12618
12619,12619,2025-07-29,CONFIRMED,237.1,12619
12620,12620,2025-07-30,COMPLETED,238.0,12620
12621,12621,2025-07-31,PAID,238.9,12621
12622,12622,2025-08-01,CONFIRMED,239.8,12622
12623,12623,2025-08-02,COMPLETED,240.7,12623
12624,12624,2025-08-03,PAID,241.6,12624
12625,12625,2025-08-04,CONFIRMED,242.5,12625
12626,12626,2025-08-05,COMPLETED,243.4,12626
12627,12627,2025-08-06,PAID,244.3,12627
12628,12628,2025-08-07,CONFIRMED,245.2,12628
12629,12629,2025-08-08,COMPLETED,246.1,12629
12630,12630,2025-08-09,PAID,247.0,12630
12631,12631,2025-08-10,CONFIRMED,247.9,12631
12632,12632,2025-08-11,COMPLETED,248.8,12632
12633,12633,2025-08-12,PAID,249.7,12633
12634,12634,2025-08-13,CONFIRMED,250.6,12634
12635,12635,2025-08-14,COMPLETED,251.5,12635
12636,12636,2025-08-15,PAID,252.4,12636
12637,12637,2025-08-16,CONFIRMED,253.3,12637
12638,12638,2025-08-17,COMPLETED,254.2,12638
12639,12639,2025-08-18,PAID,255.1,12639
12640,12640,2025-08-19,CONFIRMED,256.0,12640
12641,12641,2025-08-20,COMPLETED,256.9,12641
12642,12642,2025-08-21,PAID,257.8,12642
12643,12643,2025-08-22,CONFIRMED,258.7,12643
12644,12644,2025-08-23,COMPLETED,259.6,12644
12645,12645,2025-08-24,PAID,260.5,12645
12646,12646,2025-08-25,CONFIRMED,261.4,12646
12647,12647,2025-08-26,COMPLETED,262.3,12647
12648,12648,2025-08-27,PAID,263.2,12648
12649,12649,2025-08-28,CONFIRMED,264.1,12649
12650,12650,2025-08-29,COMPLETED,265.0,12650
12651,12651,2025-08-30,PAID,265.9,12651
12652,12652,2025-08-31,CONFIRMED,266.8,12652
12653,12653,2025-09-01,COMPLETED,267.7,12653
12654,12654,2025-09-02,PAID,268.6,12654
12655,12655,2025-09-03,CONFIRMED,269.5,12655
12656,12656,2025-09-04,COMPLETED,270.4,12656
12657,12657,2025-09-05,PAID,271.3,12657
12658,12658,2025-09-06,CONFIRMED,272.2,12658
12659,12659,2025-09-07,COMPLETED,273.1,12659
12660,12660,2025-09-08,PAID,274.0,12660
12661,12661,2025-09-09,CONFIRMED,274.9,12661
12662,12662,2025-09-10,COMPLETED,275.8,12662
12663,12663,2025-09-11,PAID,276.7,12663
12664,12664,2025-09-12,CONFIRMED,277.6,12664
12665,12665,2025-09-13,COMPLETED,278.5,12665
12666,12666,2025-09-14,PAID,279.4,12666
12667,12667,2025-09-15,CONFIRMED,280.3,12667
12668,12668,2025-09-16,COMPLETED,281.2,12668
12669,12669,2025-09-17,PAID,282.1,12669
12670,12670,2025-09-18,CONFIRMED,283.0,12670
12671,12671,2025-09-19,COMPLETED,283.9,12671
12672,12672,2025-09-20,PAID,284.8,12672
12673,12673,2025-09-21,CONFIRMED,285.7,12673
12674,12674,2025-09-22,COMPLETED,286.6,12674
12675,12675,2025-09-23,PAID,287.5,12675
12676,12676,2025-09-24,CONFIRMED,288.4,12676
12677,12677,2025-09-25,COMPLETED,289.3,12677
12678,12678,2025-09-26,PAID,290.2,12678
12679,12679,2025-09-27,CONFIRMED,291.1,12679
12680,12680,2025-09-28,COMPLETED,292.0,12680
12681,12681,2025-09-29,PAID,292.9,12681
12682,12682,2025-09-30,CONFIRMED,293.8,12682
12683,12683,2025-10-01,COMPLETED,294.7,12683
12684,12684,2025-10-02,PAID,295.6,12684
12685,12685,2025-10-03,CONFIRMED,296.5,12685
12686,12686,2025-10-04,COMPLETED,297.4,12686
12687,12687,2025-10-05,PAID,298.3,12687
12688,12688,2025-10-06,CONFIRMED,299.2,12688
12689,12689,2025-10-07,COMPLETED,300.1,12689
12690,12690,2025-10-08,PAID,301.0,12690
12691,12691,2025-10-09,CONFIRMED,301.9,12691
12692,12692,2025-10-10,COMPLETED,302.8,12692
12693,12693,2025-10-11,PAID,303.7,12693
12694,12694,2025-10-12,CONFIRMED,304.6,12694
12695,12695,2025-10-13,COMPLETED,305.5,12695
12696,12696,2025-10-14,PAID,306.4,12696
12697,12697,2025-10-15,CONFIRMED,307.3,12697
12698,12698,2025-10-16,COMPLETED,308.2,12698
12699,12699,2025-10-17,PAID,309.1,12699
12700,12700,2025-10-18,CONFIRMED,310.0,12700
12701,12701,2025-10-19,COMPLETED,310.9,12701
12702,12702,2025-10-20,PAID,311.8,12702
12703,12703,2025-10-21,CONFIRMED,312.7,12703
12704,12704,2025-10-22,COMPLETED,313.6,12704
12705,12705,2025-10-23,PAID,314.5,12705
12706,12706,2025-10-24,CONFIRMED,315.4,12706
12707,12707,2025-10-25,COMPLETED,316.3,12707
12708,12708,2025-10-26,PAID,317.2,12708
12709,12709,2025-10-27,CONFIRMED,318.1,12709
12710,12710,2025-10-28,COMPLETED,319.0,12710
12711,12711,2025-10-29,PAID,319.9,12711
12712,12712,2025-10-30,CONFIRMED,320.8,12712
12713,12713,2025-10-31,COMPLETED,321.7,12713
12714,12714,2025-11-01,PAID,322.6,12714
12715,12715,2025-11-02,CONFIRMED,323.5,12715
12716,12716,2025-11-03,COMPLETED,324.4,12716
12717,12717,2025-11-04,PAID,325.3,12717
12718,12718,2025-11-05,CONFIRMED,326.2,12718
12719,12719,2025-11-06,COMPLETED,327.1,12719
12720,12720,2025-11-07,PAID,328.0,12720
12721,12721,2025-11-08,CONFIRMED,328.9,12721
12722,12722,2025-11-09,COMPLETED,329.8,12722
12723,12723,2025-11-10,PAID,330.7,12723
12724,12724,2025-11-11,CONFIRMED,331.6,12724
12725,12725,2025-11-12,COMPLETED,332.5,12725
12726,12726,2025-11-13,PAID,333.4,12726
12727,12727,2025-11-14,CONFIRMED,334.3,12727
12728,12728,2025-11-15,COMPLETED,335.2,12728
12729,12729,2025-11-16,PAID,336.1,12729
12730,12730,2025-11-17,CONFIRMED,337.0,12730
12731,12731,2025-11-18,COMPLETED,337.9,12731
12732,12732,2025-11-19,PAID,338.8,12732
12733,12733,2025-11-20,CONFIRMED,339.7,12733
12734,12734,2025-11-21,COMPLETED,340.6,12734
12735,12735,2025-11-22,PAID,341.5,12735
12736,12736,2025-11-23,CONFIRMED,342.4,12736
12737,12737,2025-11-24,COMPLETED,343.3,12737
12738,12738,2025-11-25,PAID,344.2,12738
12739,12739,2025-11-26,CONFIRMED,345.1,12739
12740,12740,2025-11-27,COMPLETED,346.0,12740
12741,12741,2025-11-28,PAID,346.9,12741
12742,12742,2025-11-29,CONFIRMED,347.8,12742
12743,12743,2025-11-30,COMPLETED,348.7,12743
12744,12744,2025-12-01,PAID,349.6,12744
12745,12745,2025-12-02,CONFIRMED,350.5,12745
12746,12746,2025-12-03,COMPLETED,351.4,12746
12747,12747,2025-12-04,PAID,352.3,12747
12748,12748,2025-12-05,CONFIRMED,353.2,12748
12749,12749,2025-12-06,COMPLETED,354.1,12749
12750,12750,2025-12-07,PAID,355.0,12750
12751,12751,2025-12-08,CONFIRMED,355.9,12751
12752,12752,2025-12-09,COMPLETED,356.8,12752
12753,12753,2025-12-10,PAID,357.7,12753
12754,12754,2025-12-11,CONFIRMED,358.6,12754
12755,12755,2025-12-12,COMPLETED,359.5,12755
12756,12756,2025-12-13,PAID,360.4,12756
12757,12757,2025-12-14,CONFIRMED,361.3,12757
12758,12758,2025-12-15,COMPLETED,362.2,12758
12759,12759,2025-12-16,PAID,363.1,12759
12760,12760,2025-12-17,CONFIRMED,364.0,12760
12761,12761,2025-12-18,COMPLETED,364.9,12761
12762,12762,2025-12-19,PAID,365.8,12762
12763,12763,2025-12-20,CONFIRMED,366.7,12763
12764,12764,2025-12-21,COMPLETED,367.6,12764
12765,12765,2025-12-22,PAID,368.5,12765
12766,12766,2025-12-23,CONFIRMED,369.4,12766
12767,12767,2025-12-24,COMPLETED,370.3,12767
12768,12768,2025-12-25,PAID,371.2,12768
12769,12769,2025-12-26,CONFIRMED,372.1,12769
12770,12770,2025-12-27,COMPLETED,373.0,12770
12771,12771,2025-12-28,PAID,373.9,12771
12772,12772,2025-12-29,CONFIRMED,374.8,12772
12773,12773,2025-12-30,COMPLETED,375.7,12773
12774,12774,2025-12-31,PAID,376.6,12774
12775,12775,2025-01-01,CONFIRMED,377.5,12775
12776,12776,2025-01-02,COMPLETED,378.4,12776
12777,12777,2025-01-03,PAID,379.3,12777
12778,12778,2025-01-04,CONFIRMED,380.2,12778
12779,12779,2025-01-05,COMPLETED,381.1,12779
12780,12780,2025-01-06,PAID,382.0,12780
12781,12781,2025-01-07,CONFIRMED,382.9,12781
12782,12782,2025-01-08,COMPLETED,383.8,12782
12783,12783,2025-01-09,PAID,384.7,12783
12784,12784,2025-01-10,CONFIRMED,385.6,12784
12785,12785,2025-01-11,COMPLETED,386.5,12785
12786,12786,2025-01-12,PAID,387.4,12786
12787,12787,2025-01-13,CONFIRMED,388.3,12787
12788,12788,2025-01-14,COMPLETED,389.2,12788
12789,12789,2025-01-15,PAID,390.1,12789
12790,12790,2025-01-16,CONFIRMED,391.0,12790
12791,12791,2025-01-17,COMPLETED,391.9,12791
12792,12792,2025-01-18,PAID,392.8,12792
12793,12793,2025-01-19,CONFIRMED,393.7,12793
12794,12794,2025-01-20,COMPLETED,394.6,12794
12795,12795,2025-01-21,PAID,395.5,12795
12796,12796,2025-01-22,CONFIRMED,396.4,12796
12797,12797,2025-01-23,COMPLETED,397.3,12797
12798,12798,2025-01-24,PAID,398.2,12798
12799,12799,2025-01-25,CONFIRMED,399.1,12799
12800,12800,2025-01-26,COMPLETED,40.0,12800
12801,12801,2025-01-27,PAID,40.9,12801
12802,12802,2025-01-28,CONFIRMED,41.8,12802
12803,12803,2025-01-29,COMPLETED,42.7,12803
12804,12804,2025-01-30,PAID,43.6,12804
12805,12805,2025-01-31,CONFIRMED,44.5,12805
12806,12806,2025-02-01,COMPLETED,45.4,12806
12807,12807,2025-02-02,PAID,46.3,12807
12808,12808,2025-02-03,CONFIRMED,47.2,12808
12809,12809,2025-02-04,COMPLETED,48.1,12809
12810,12810,2025-02-05,PAID,49.0,12810
12811,12811,2025-02-06,CONFIRMED,49.9,12811
12812,12812,2025-02-07,COMPLETED,50.8,12812
12813,12813,2025-02-08,PAID,51.7,12813
12814,12814,2025-02-09,CONFIRMED,52.6,12814
12815,12815,2025-02-10,COMPLETED,53.5,12815
12816,12816,2025-02-11,PAID,54.4,12816
12817,12817,2025-02-12,CONFIRMED,55.3,12817
12818,12818,2025-02-13,COMPLETED,56.2,12818
12819,12819,2025-02-14,PAID,57.1,12819
12820,12820,2025-02-15,CONFIRMED,58.0,12820
12821,12821,2025-02-16,COMPLETED,58.9,12821
12822,12822,2025-02-17,PAID,59.8,12822
12823,12823,2025-02-18,CONFIRMED,60.7,12823
12824,12824,2025-02-19,COMPLETED,61.6,12824
12825,12825,2025-02-20,PAID,62.5,12825
12826,12826,2025-02-21,CONFIRMED,63.4,12826
12827,12827,2025-02-22,COMPLETED,64.3,12827
12828,12828,2025-02-23,PAID,65.2,12828
12829,12829,2025-02-24,CONFIRMED,66.1,12829
12830,12830,2025-02-25,COMPLETED,67.0,12830
12831,12831,2025-02-26,PAID,67.9,12831
12832,12832,2025-02-27,CONFIRMED,68.8,12832
12833,12833,2025-02-28,COMPLETED,69.7,12833
12834,12834,2025-03-01,PAID,70.6,12834
12835,12835,2025-03-02,CONFIRMED,71.5,12835
12836,12836,2025-03-03,COMPLETED,72.4,12836
12837,12837,2025-03-04,PAID,73.3,12837
12838,12838,2025-03-05,CONFIRMED,74.2,12838
12839,12839,2025-03-06,COMPLETED,75.1,12839
12840,12840,2025-03-07,PAID,76.0,12840
12841,12841,2025-03-08,CONFIRMED,76.9,12841
12842,12842,2025-03-09,COMPLETED,77.8,12842
12843,12843,2025-03-10,PAID,78.7,12843
12844,12844,2025-03-11,CONFIRMED,79.6,12844
12845,12845,2025-03-12,COMPLETED,80.5,12845
12846,12846,2025-03-13,PAID,81.4,12846
12847,12847,2025-03-14,CONFIRMED,82.3,12847
12848,12848,2025-03-15,COMPLETED,83.2,12848
12849,12849,2025-03-16,PAID,84.1,12849
12850,12850,2025-03-17,CONFIRMED,85.0,12850
12851,12851,2025-03-18,COMPLETED,85.9,12851
12852,12852,2025-03-19,PAID,86.8,12852
12853,12853,2025-03-20,CONFIRMED,87.7,12853
12854,12854,2025-03-21,COMPLETED,88.6,12854
12855,12855,2025-03-22,PAID,89.5,12855
12856,12856,2025-03-23,CONFIRMED,90.4,12856
12857,12857,2025-03-24,COMPLETED,91.3,12857
12858,12858,2025-03-25,PAID,92.2,12858
12859,12859,2025-03-26,CONFIRMED,93.1,12859
12860,12860,2025-03-27,COMPLETED,94.0,12860
12861,12861,2025-03-28,PAID,94.9,12861
12862,12862,2025-03-29,CONFIRMED,95.8,12862
12863,12863,2025-03-30,COMPLETED,96.7,12863
12864,12864,2025-03-31,PAID,97.6,12864
12865,12865,2025-04-01,CONFIRMED,98.5,12865
12866,12866,2025-04-02,COMPLETED,99.4,12866
12867,12867,2025-04-03,PAID,100.3,12867
12868,12868,2025-04-04,CONFIRMED,101.2,12868
12869,12869,2025-04-05,COMPLETED,102.1,12869
12870,12870,2025-04-06,PAID,103.0,12870
12871,12871,2025-04-07,CONFIRMED,103.9,12871
12872,12872,2025-04-08,COMPLETED,104.8,12872
12873,12873,2025-04-09,PAID,105.7,12873
12874,12874,2025-04-10,CONFIRMED,106.6,12874
12875,12875,2025-04-11,COMPLETED,107.5,12875
12876,12876,2025-04-12,PAID,108.4,12876
12877,12877,2025-04-13,CONFIRMED,109.3,12877
12878,12878,2025-04-14,COMPLETED,110.2,12878
12879,12879,2025-04-15,PAID,111.1,12879
12880,12880,2025-04-16,CONFIRMED,112.0,12880
12881,12881,2025-04-17,COMPLETED,112.9,12881
12882,12882,2025-04-18,PAID,113.8,12882
12883,12883,2025-04-19,CONFIRMED,114.7,12883
12884,12884,2025-04-20,COMPLETED,115.6,12884
12885,12885,2025-04-21,PAID,116.5,12885
12886,12886,2025-04-22,CONFIRMED,117.4,12886
12887,12887,2025-04-23,COMPLETED,118.3,12887
12888,12888,2025-04-24,PAID,119.2,12888
12889,12889,2025-04-25,CONFIRMED,120.1,12889
12890,12890,2025-04-26,COMPLETED,121.0,12890
12891,12891,2025-04-27,PAID,121.9,12891
12892,12892,2025-04-28,CONFIRMED,122.8,12892
12893,12893,2025-04-29,COMPLETED,123.7,12893
12894,12894,2025-04-30,PAID,124.6,12894
12895,12895,2025-05-01,CONFIRMED,125.5,12895
12896,12896,2025-05-02,COMPLETED,126.4,12896
12897,12897,2025-05-03,PAID,127.3,12897
12898,12898,2025-05-04,CONFIRMED,128.2,12898
12899,12899,2025-05-05,COMPLETED,129.1,12899
12900,12900,2025-05-06,PAID,130.0,12900
12901,12901,2025-05-07,CONFIRMED,130.9,12901
12902,12902,2025-05-08,COMPLETED,131.8,12902
12903,12903,2025-05-09,PAID,132.7,12903
12904,12904,2025-05-10,CONFIRMED,133.6,12904
12905,12905,2025-05-11,COMPLETED,134.5,12905
12906,12906,2025-05-12,PAID,135.4,12906
12907,12907,2025-05-13,CONFIRMED,136.3,12907
12908,12908,2025-05-14,COMPLETED,137.2,12908
12909,12909,2025-05-15,PAID,138.1,12909
12910,12910,2025-05-16,CONFIRMED,139.0,12910
12911,12911,2025-05-17,COMPLETED,139.9,12911
12912,12912,2025-05-18,PAID,140.8,12912
12913,12913,2025-05-19,CONFIRMED,141.7,12913
12914,12914,2025-05-20,COMPLETED,142.6,12914
12915,12915,2025-05-21,PAID,143.5,12915
12916,12916,2025-05-22,CONFIRMED,144.4,12916
12917,12917,2025-05-23,COMPLETED,145.3,12917
12918,12918,2025-05-24,PAID,146.2,12918
12919,12919,2025-05-25,CONFIRMED,147.1,12919
12920,12920,2025-05-26,COMPLETED,148.0,12920
12921,12921,2025-05-27,PAID,148.9,12921
12922,12922,2025-05-28,CONFIRMED,149.8,12922
12923,12923,2025-05-29,COMPLETED,150.7,12923
12924,12924,2025-05-30,PAID,151.6,12924
12925,12925,2025-05-31,CONFIRMED,152.5,12925
12926,12926,2025-06-01,COMPLETED,153.4,12926
12927,12927,2025-06-02,PAID,154.3,12927
12928,12928,2025-06-03,CONFIRMED,155.2,12928
12929,12929,2025-06-04,COMPLETED,156.1,12929
12930,12930,2025-06-05,PAID,157.0,12930
12931,12931,2025-06-06,CONFIRMED,157.9,12931
