payment_id,booking_id,amount
11351,11351,175.9
11352,11352,176.8
11353,11353,177.7
11354,11354,178.6
11355,11355,179.5
11356,11356,180.4
11357,11357,181.3
11358,11358,182.2
11359,11359,183.1
11360,11360,184.0
11361,11361,184.9
11362,11362,185.8
11363,11363,186.7
11364,11364,187.6
11365,11365,188.5
11366,11366,189.4
11367,11367,190.3
11368,11368,191.2
11369,11369,192.1
11370,11370,193.0
11371,11371,193.9
11372,11372,194.8
11373,11373,195.7
11374,11374,196.6
11375,11375,197.5
11376,11376,198.4
11377,11377,199.3
11378,11378,200.2
11379,11379,201.1
11380,11380,202.0
11381,11381,202.9
11382,11382,203.8
11383,11383,204.7
11384,11384,205.6
11385,11385,206.5
11386,11386,207.4
11387,11387,208.3
11388,11388,209.2
11389,11389,210.1
11390,11390,211.0
11391,11391,211.9
11392,11392,212.8
11393,11393,213.7
11394,11394,214.6
11395,11395,215.5
11396,11396,216.4
11397,11397,217.3
11398,11398,218.2
11399,11399,219.1
11400,11400,220.0
11401,11401,220.9
11402,11402,221.8
11403,11403,222.7
11404,11404,223.6
11405,11405,224.5
11406,11406,225.4
11407,11407,226.3
11408,11408,227.2
11409,11409,228.1
11410,11410,229.0
11411,11411,229.9
11412,11412,230.8
11413,11413,231.7
11414,11414,232.6
11415,11415,233.5
11416,11416,234.4
11417,11417,235.3
11418,11418,236.2
11419,11419,237.1
11420,11420,238.0
11421,11421,238.9
11422,11422,239.8
11423,11423,240.7
11424,11424,241.6
11425,11425,242.5
11426,11426,243.4
11427,11427,244.3
11428,11428,245.2
11429,11429,246.1
11430,11430,247.0
11431,11431,247.9
11432,11432,248.8
11433,11433,249.7
11434,11434,250.6
11435,11435,251.5
11436,11436,252.4
11437,11437,253.3
11438,11438,254.2
11439,11439,255.1
11440,11440,256.0
11441,11441,256.9
11442,11442,257.8
11443,11443,258.7
11444,11444,259.6
11445,11445,260.5
11446,11446,261.4
11447,11447,262.3
11448,11448,263.2
11449,11449,264.1
11450,11450,265.0
11451,11451,265.9
11452,11452,266.8
11453,11453,267.7
11454,11454,268.6
11455,11455,269.5
11456,11456,270.4
11457,11457,271.3
11458,11458,272.2
11459,11459,273.1
11460,11460,274.0
11461,11461,274.9
11462,11462,275.8
11463,11463,276.7
11464,11464,277.6
11465,11465,278.5
11466,11466,279.4
11467,11467,280.3
11468,11468,281.2
11469,11469,282.1
11470,11470,283.0
11471,11471,283.9
11472,11472,284.8
11473,11473,285.7
11474,11474,286.6
11475,11475,287.5
11476,11476,288.4
11477,11477,289.3
11478,11478,290.2
11479,11479,291.1
11480,11480,292.0
11481,11481,292.9
11482,11482,293.8
11483,11483,294.7
11484,11484,295.6
11485,11485,296.5
11486,11486,297.4
11487,11487,298.3
11488,11488,299.2
11489,11489,300.1
11490,11490,301.0
11491,11491,301.9
11492,11492,302.8
11493,11493,303.7
11494,11494,304.6
11495,11495,305.5
11496,11496,306.4
11497,11497,307.3
11498,11498,308.2
11499,11499,309.1
11500,11500,310.0
11501,11501,310.9
11502,11502,311.8
11503,11503,312.7
11504,11504,313.6
11505,11505,314.5
11506,11506,315.4
11507,11507,316.3
11508,11508,317.2
11509,11509,318.1
11510,11510,319.0
11511,11511,319.9
11512,11512,320.8
11513,11513,321.7
11514,11514,322.6
11515,11515,323.5
11516,11516,324.4
11517,11517,325.3
11518,11518,326.2
11519,11519,327.1
11520,11520,328.0
11521,11521,328.9
11522,11522,329.8
11523,11523,330.7
11524,11524,331.6
11525,11525,332.5
11526,11526,333.4
11527,11527,334.3
11528,11528,335.2
11529,11529,336.1
11530,11530,337.0
11531,11531,337.9
11532,11532,338.8
11533,11533,339.7
11534,11534,340.6
11535,11535,341.5
11536,11536,342.4
11537,11537,343.3
11538,11538,344.2
11539,11539,345.1
11540,11540,346.0
11541,11541,346.9
11542,11542,347.8
11543,11543,348.7
11544,11544,349.6
11545,11545,350.5
11546,11546,351.4
11547,11547,352.3
11548,11548,353.2
11549,11549,354.1
11550,11550,355.0
11551,11551,355.9
11552,11552,356.8
11553,11553,357.7
11554,11554,358.6
11555,11555,359.5
11556,11556,360.4
11557,11557,361.3
11558,11558,362.2
11559,11559,363.1
11560,11560,364.0
11561,11561,364.9
11562,11562,365.8
11563,11563,366.7
11564,11564,367.6
11565,11565,368.5
11566,11566,369.4
11567,11567,370.3
11568,11568,371.2
11569,11569,372.1
11570,11570,373.0
11571,11571,373.9
11572,11572,374.8
11573,11573,375.7
11574,11574,376.6
11575,11575,377.5
11576,11576,378.4
11577,11577,379.3
11578,11578,380.2
11579,11579,381.1
11580,11580,382.0
11581,11581,382.9
11582,11582,383.8
11583,11583,384.7
11584,11584,385.6
11585,11585,386.5
11586,11586,387.4
11587,11587,388.3
11588,11588,389.2
11589,11589,390.1
11590,11590,391.0
11591,11591,391.9
11592,11592,392.8
11593,11593,393.7
11594,11594,394.6
11595,11595,395.5
11596,11596,396.4
11597,11597,397.3
11598,11598,398.2
11599,11599,399.1
11600,11600,40.0
11601,11601,40.9
11602,11602,41.8
11603,11603,42.7
11604,11604,43.6
11605,11605,44.5
11606,11606,45.4
11607,11607,46.3
11608,11608,47.2
11609,11609,48.1
11610,11610,49.0
11611,11611,49.9
11612,11612,50.8
11613,11613,51.7
11614,11614,52.6
11615,11615,53.5
11616,11616,54.4
11617,11617,55.3
11618,11618,56.2
11619,11619,57.1
11620,11620,58.0
11621,11621,58.9
11622,11622,59.8
11623,11623,60.7
11624,11624,61.6
11625,11625,62.5
11626,11626,63.4
11627,11627,64.3
11628,11628,65.2
11629,11629,66.1
11630,11630,67.0
11631,11631,67.9
11632,11632,68.8
11633,11633,69.7
11634,11634,70.6
11635,11635,71.5
11636,11636,72.4
11637,11637,73.3
11638,11638,74.2
11639,11639,75.1
11640,11640,76.0
11641,11641,76.9
11642,11642,77.8
11643,11643,78.7
11644,11644,79.6
11645,11645,80.5
11646,11646,81.4
11647,11647,82.3
11648,11648,83.2
11649,11649,84.1
11650,11650,85.0
11651,11651,85.9
11652,11652,86.8
11653,11653,87.7
11654,11654,88.6
11655,11655,89.5
11656,11656,90.4
11657,11657,91.3
11658,11658,92.2
11659,11659,93.1
11660,11660,94.0
11661,11661,94.9
11662,11662,95.8
11663,11663,96.7
11664,11664,97.6
11665,11665,98.5
11666,11666,99.4
11667,11667,100.3
11668,11668,101.2
11669,11669,102.1
11670,11670,103.0
11671,11671,103.9
11672,11672,104.8
11673,11673,105.7
11674,11674,106.6
11675,11675,107.5
11676,11676,108.4
11677,11677,109.3
11678,11678,110.2
11679,11679,111.1
11680,11680,112.0
11681,11681,112.9
11682,11682,113.8
11683,11683,114.7
11684,11684,115.6
11685,11685,116.5
11686,11686,117.4
11687,11687,118.3
11688,11688,119.2
11689,11689,120.1
11690,11690,121.0
11691,11691,121.9
11692,11692,122.8
11693,11693,123.7
11694,11694,124.6
11695,11695,125.5
11696,11696,126.4
11697,11697,127.3
11698,11698,128.2
11699,11699,129.1
11700,11700,130.0
11701,11701,130.9
11702,11702,131.8
11703,11703,132.7
11704,11704,133.6
11705,11705,134.5
11706,11706,135.4
11707,11707,136.3
11708,11708,137.2
11709,11709,138.1
11710,11710,139.0
11711,11711,139.9
11712,11712,140.8
11713,11713,141.7
11714,11714,142.6
11715,11715,143.5
11716,11716,144.4
11717,11717,145.3
11718,11718,146.2
11719,11719,147.1
11720,11720,148.0
11721,11721,148.9
11722,11722,149.8
11723,11723,150.7
11724,11724,151.6
11725,11725,152.5
11726,11726,153.4
11727,11727,154.3
11728,11728,155.2
11729,11729,156.1
11730,11730,157.0
11731,11731,157.9
11732,11732,158.8
11733,11733,159.7
11734,11734,160.6
11735,11735,161.5
11736,11736,162.4
11737,11737,163.3
11738,11738,164.2
11739,11739,165.1
11740,11740,166.0
11741,11741,166.9
11742,11742,167.8
11743,11743,168.7
11744,11744,169.6
11745,11745,170.5
11746,11746,171.4
11747,11747,172.3
11748,11748,173.2
11749,11749,174.1
11750,11750,175.0
11751,11751,175.9
11752,11752,176.8
11753,11753,177.7
11754,11754,178.6
11755,11755,179.5
11756,11756,180.4
11757,11757,181.3
11758,11758,182.2
11759,11759,183.1
11760,11760,184.0
11761,11761,184.9
11762,11762,185.8
11763,11763,186.7
11764,11764,187.6
11765,11765,188.5
11766,11766,189.4
11767,11767,190.3
11768,11768,191.2
11769,11769,192.1
11770,11770,193.0
11771,11771,193.9
11772,11772,194.8
11773,11773,195.7
11774,11774,196.6
11775,11775,197.5
11776,11776,198.4
11777,11777,199.3
11778,11778,200.2
11779,11779,201.1
11780,11780,202.0
11781,11781,202.9
11782,11782,203.8
11783,11783,204.7
11784,11784,205.6
11785,11785,206.5
11786,11786,207.4
11787,11787,208.3
11788,11788,209.2
11789,11789,210.1
11790,11790,211.0
11791,11791,211.9
11792,11792,212.8
11793,11793,213.7
11794,11794,214.6
11795,11795,215.5
11796,11796,216.4
11797,11797,217.3
11798,11798,218.2
11799,11799,219.1
11800,11800,220.0
11801,11801,220.9
11802,11802,221.8
11803,11803,222.7
11804,11804,223.6
11805,11805,224.5
11806,11806,225.4
11807,11807,226.3
11808,11808,227.2
11809,11809,228.1
11810,11810,229.0
11811,11811,229.9
11812,11812,230.8
11813,11813,231.7
11814,11814,232.6
11815,11815,233.5
11816,11816,234.4
11817,11817,235.3
11818,11818,236.2
11819,11819,237.1
11820,11820,238.0
11821,11821,238.9
11822,11822,239.8
11823,11823,240.7
11824,11824,241.6
11825,11825,242.5
11826,11826,243.4
11827,11827,244.3
11828,11828,245.2
11829,11829,246.1
11830,11830,247.0
11831,11831,247.9
11832,11832,248.8
11833,11833,249.7
11834,11834,250.6
11835,11835,251.5
11836,11836,252.4
11837,11837,253.3
11838,11838,254.2
11839,11839,255.1
11840,11840,256.0
11841,11841,256.9
11842,11842,257.8
11843,11843,258.7
11844,11844,259.6
11845,11845,260.5
11846,11846,261.4
11847,11847,262.3
11848,11848,263.2
11849,11849,264.1
11850,11850,265.0
11851,11851,265.9
11852,11852,266.8
11853,11853,267.7
11854,11854,268.6
11855,11855,269.5
11856,11856,270.4
11857,11857,271.3
11858,11858,272.2
11859,11859,273.1
11860,11860,274.0
11861,11861,274.9
11862,11862,275.8
11863,11863,276.7
11864,11864,277.6
11865,11865,278.5
11866,11866,279.4
11867,11867,280.3
11868,11868,281.2
11869,11869,282.1
11870,11870,283.0
11871,11871,283.9
11872,11872,284.8
11873,11873,285.7
11874,11874,286.6
11875,11875,287.5
11876,11876,288.4
11877,11877,289.3
11878,11878,290.2
11879,11879,291.1
11880,11880,292.0
11881,11881,292.9
11882,11882,293.8
11883,11883,294.7
11884,11884,295.6
11885,11885,296.5
11886,11886,297.4
11887,11887,298.3
11888,11888,299.2
11889,11889,300.1
11890,11890,301.0
11891,11891,301.9
11892,11892,302.8
11893,11893,303.7
11894,11894,304.6
11895,11895,305.5
11896,11896,306.4
11897,11897,307.3
11898,11898,308.2
11899,11899,309.1
11900,11900,310.0
11901,11901,310.9
11902,11902,311.8
11903,11903,312.7
11904,11904,313.6
11905,11905,314.5
11906,11906,315.4
11907,11907,316.3
11908,11908,317.2
11909,11909,318.1
11910,11910,319.0
11911,11911,319.9
11912,11912,320.8
11913,11913,321.7
11914,11914,322.6
11915,11915,323.5
11916,11916,324.4
11917,11917,325.3
11918,11918,326.2
11919,11919,327.1
11920,11920,328.0
11921,11921,328.9
11922,11922,329.8
11923,11923,330.7
11924,11924,331.6
11925,11925,332.5
11926,11926,333.4
11927,11927,334.3
11928,11928,335.2
11929,11929,336.1
11930,11930,337.0
11931,11931,337.9
11932,11932,338.8
11933,11933,339.7
11934,11934,340.6
11935,11935,341.5
11936,11936,342.4
11937,11937,343.3
11938,11938,344.2
11939,11939,345.1
11940,11940,346.0
11941,11941,346.9
11942,11942,347.8
11943,11943,348.7
11944,11944,349.6
11945,11945,350.5
11946,11946,351.4
11947,11947,352.3
11948,11948,353.2
11949,11949,354.1
11950,11950,355.0
11951,11951,355.9
11952,11952,356.8
11953,11953,357.7
11954,11954,358.6
11955,11955,359.5
11956,11956,360.4
11957,11957,361.3
11958,11958,362.2
11959,11959,363.1
11960,11960,364.0
11961,11961,364.9
11962,11962,365.8
11963,11963,366.7
11964,11964,367.6
11965,11965,368.5
11966,11966,369.4
11967,11967,370.3
11968,11968,371.2
11969,11969,372.1
11970,11970,373.0
11971,11971,373.9
11972,11972,374.8
11973,11973,375.7
11974,11974,376.6
11975,11975,377.5
11976,11976,378.4
11977,11977,379.3
11978,11978,380.2
11979,11979,381.1
11980,11980,382.0
11981,11981,382.9
11982,11982,383.8
11983,11983,384.7
11984,11984,385.6
11985,11985,386.5
11986,11986,387.4
11987,11987,388.3
11988,11988,389.2
11989,11989,390.1
11990,11990,391.0
11991,11991,391.9
11992,11992,392.8
11993,11993,393.7
11994,11994,394.6
11995,11995,395.5
11996,11996,396.4
11997,11997,397.3
11998,11998,398.2
11999,11999,399.1
12000,12000,40.0
12001,12001,40.9
12002,12002,41.8
12003,12003,42.7
12004,12004,43.6
12005,12005,44.5
12006,12006,45.4
12007,12007,46.3
12008,12008,47.2
12009,12009,48.1
12010,12010,49.0
12011,12011,49.9
12012,12012,50.8
12013,12013,51.7
12014,12014,52.6
12015,12015,53.5
12016,12016,54.4
12017,12017,55.3
12018,12018,56.2
12019,12019,57.1
12020,12020,58.0
12021,12021,58.9
12022,12022,59.8
12023,12023,60.7
12024,12024,61.6
12025,12025,62.5
12026,12026,63.4
12027,12027,64.3
12028,12028,65.2
12029,12029,66.1
12030,12030,67.0
12031,12031,67.9
12032,12032,68.8
12033,12033,69.7
12034,12034,70.6
12035,12035,71.5
12036,12036,72.4
12037,12037,73.3
12038,12038,74.2
12039,12039,75.1
12040,12040,76.0
12041,12041,76.9
12042,12042,77.8
12043,12043,78.7
12044,12044,79.6
12045,12045,80.5
12046,12046,81.4
12047,12047,82.3
12048,12048,83.2
12049,12049,84.1
12050,12050,85.0
12051,12051,85.9
12052,12052,86.8
12053,12053,87.7
12054,12054,88.6
12055,12055,89.5
12056,12056,90.4
12057,12057,91.3
12058,12058,92.2
12059,12059,93.1
12060,12060,94.0
12061,12061,94.9
12062,12062,95.8
12063,12063,96.7
12064,12064,97.6
12065,12065,98.5
12066,12066,99.4
12067,12067,100.3
12068,12068,101.2
12069,12069,102.1
12070,12070,103.0
12071,12071,103.9
12072,12072,104.8
12073,12073,105.7
12074,12074,106.6
12075,12075,107.5
12076,12076,108.4
12077,12077,109.3
12078,12078,110.2
12079,12079,111.1
12080,12080,112.0
12081,12081,112.9
12082,12082,113.8
12083,12083,114.7
12084,12084,115.6
12085,12085,116.5
12086,12086,117.4
12087,12087,118.3
12088,12088,119.2
12089,12089,120.1
12090,12090,121.0
12091,12091,121.9
12092,12092,122.8
12093,12093,123.7
12094,12094,124.6
12095,12095,125.5
12096,12096,126.4
12097,12097,127.3
12098,12098,128.2
12099,12099,129.1
12100,12100,130.0
12101,12101,130.9
12102,12102,131.8
12103,12103,132.7
12104,12104,133.6
12105,12105,134.5
12106,12106,135.4
12107,12107,136.3
12108,12108,137.2
12109,12109,138.1
12110,12110,139.0
12111,12111,139.9
12112,12112,140.8
12113,12113,141.7
12114,12114,142.6
12115,12115,143.5
12116,12116,144.4
12117,12117,145.3
12118,12118,146.2
12119,12119,147.1
12120,12120,148.0
12121,12121,148.9
12122,12122,149.8
12123,12123,150.7
12124,12124,151.6
12125,12125,152.5
12126,12126,153.4
12127,12127,154.3
12128,12128,155.2
12129,12129,156.1
12130,12130,157.0
12131,12131,157.9
12132,12132,158.8
12133,12133,159.7
12134,12134,160.6
12135,12135,161.5
12136,12136,162.4
12137,12137,163.3
12138,12138,164.2
12139,12139,165.1
12140,12140,166.0
12141,12141,166.9
12142,12142,167.8
12143,12143,168.7
12144,12144,169.6
12145,12145,170.5
12146,12146,171.4
12147,12147,172.3
12148,12148,173.2
12149,12149,174.1
12150,12150,175.0
12151,12151,175.9
12152,12152,176.8
12153,12153,177.7
12154,12154,178.6
12155,12155,179.5
12156,12156,180.4
12157,12157,181.3
12158,12158,182.2
12159,12159,183.1
12160,12160,184.0
12161,12161,184.9
12162,12162,185.8
12163,12163,186.7
12164,12164,187.6
12165,12165,188.5
12166,12166,189.4
12167,12167,190.3
12168,12168,191.2
12169,12169,192.1
12170,12170,193.0
12171,12171,193.9
12172,12172,194.8
12173,12173,195.7
12174,12174,196.6
12175,12175,197.5
12176,12176,198.4
12177,12177,199.3
12178,12178,200.2
12179,12179,201.1
12180,12180,202.0
12181,12181,202.9
12182,12182,203.8
12183,12183,204.7
12184,12184,205.6
12185,12185,206.5
12186,12186,207.4
12187,12187,208.3
12188,12188,209.2
12189,12189,210.1
12190,12190,211.0
12191,12191,211.9
12192,12192,212.8
12193,12193,213.7
12194,12194,214.6
12195,12195,215.5
12196,12196,216.4
12197,12197,217.3
12198,12198,218.2
12199,12199,219.1
12200,12200,220.0
12201,12201,220.9
12202,12202,221.8
12203,12203,222.7
12204,12204,223.6
12205,12205,224.5
12206,12206,225.4
12207,12207,226.3
12208,12208,227.2
12209,12209,228.1
12210,12210,229.0
12211,12211,229.9
12212,12212,230.8
12213,12213,231.7
12214,12214,232.6
12215,12215,233.5
12216,12216,234.4
12217,12217,235.3
12218,12218,236.2
12219,12219,237.1
12220,12220,238.0
12221,12221,238.9
12222,12222,239.8
12223,12223,240.7
12224,12224,241.6
12225,12225,242.5
12226,12226,243.4
12227,12227,244.3
12228,12228,245.2
12229,12229,246.1
12230,12230,247.0
12231,12231,247.9
12232,12232,248.8
12233,12233,249.7
12234,12234,250.6
12235,12235,251.5
12236,12236,252.4
12237,12237,253.3
12238,12238,254.2
12239,12239,255.1
12240,12240,256.0
12241,12241,256.9
12242,12242,257.8
12243,12243,258.7
12244,12244,259.6
12245,12245,260.5
12246,12246,261.4
12247,12247,262.3
12248,12248,263.2
12249,12249,264.1
12250,12250,265.0
12251,12251,265.9
12252,12252,266.8
12253,12253,267.7
12254,12254,268.6
12255,12255,269.5
12256,12256,270.4
12257,12257,271.3
12258,12258,272.2
12259,12259,273.1
12260,12260,274.0
12261,12261,274.9
12262,12262,275.8
12263,12263,276.7
12264,12264,277.6
12265,12265,278.5
12266,12266,279.4
12267,12267,280.3
12268,12268,281.2
12269,12269,282.1
12270,12270,283.0
12271,12271,283.9
12272,12272,284.8
12273,12273,285.7
12274,12274,286.6
12275,12275,287.5
12276,12276,288.4
12277,12277,289.3
12278,12278,290.2
12279,12279,291.1
12280,12280,292.0
12281,12281,292.9
12282,12282,293.8
12283,12283,294.7
12284,12284,295.6
12285,12285,296.5
12286,12286,297.4
12287,12287,298.3
12288,12288,299.2
12289,12289,300.1
12290,12290,301.0
12291,12291,301.9
12292,12292,302.8
12293,12293,303.7
12294,12294,304.6
12295,12295,305.5
12296,12296,306.4
12297,12297,307.3
12298,12298,308.2
12299,12299,309.1
12300,12300,310.0
12301,12301,310.9
12302,12302,311.8
12303,12303,312.7
12304,12304,313.6
12305,12305,314.5
12306,12306,315.4
12307,12307,316.3
12308,12308,317.2
12309,12309,318.1
12310,12310,319.0
12311,12311,319.9
12312,12312,320.8
12313,12313,321.7
12314,12314,322.6
12315,12315,323.5
12316,12316,324.4
12317,12317,325.3
12318,12318,326.2
12319,12319,327.1
12320,12320,328.0
12321,12321,328.9
12322,12322,329.8
12323,12323,330.7
12324,12324,331.6
12325,12325,332.5
12326,12326,333.4
12327,12327,334.3
12328,12328,335.2
12329,12329,336.1
12330,12330,337.0
12331,12331,337.9
12332,12332,338.8
12333,12333,339.7
12334,12334,340.6
12335,12335,341.5
12336,12336,342.4
12337,12337,343.3
12338,12338,344.2
12339,12339,345.1
12340,12340,346.0
12341,12341,346.9
12342,12342,347.8
12343,12343,348.7
12344,12344,349.6
12345,12345,350.5
12346,12346,351.4
12347,12347,352.3
12348,12348,353.2
12349,12349,354.1
12350,12350,355.0
12351,12351,355.9
12352,12352,356.8
12353,12353,357.7
12354,12354,358.6
12355,12355,359.5
12356,12356,360.4
12357,12357,361.3
12358,12358,362.2
12359,12359,363.1
12360,12360,364.0
12361,12361,364.9
12362,12362,365.8
12363,12363,366.7
12364,12364,367.6
12365,12365,368.5
12366,12366,369.4
12367,12367,370.3
12368,12368,371.2
12369,12369,372.1
12370,12370,373.0
12371,12371,373.9
12372,12372,374.8
12373,12373,375.7
12374,12374,376.6
12375,12375,377.5
12376,12376,378.4
12377,12377,379.3
12378,12378,380.2
12379,12379,381.1
12380,12380,382.0
12381,12381,382.9
12382,12382,383.8
12383,12383,384.7
12384,12384,385.6
12385,12385,386.5
12386,12386,387.4
12387,12387,388.3
12388,12388,389.2
12389,12389,390.1
12390,12390,391.0
12391,12391,391.9
12392,12392,392.8
12393,12393,393.7
12394,12394,394.6
12395,12395,395.5
12396,12396,396.4
12397,12397,397.3
12398,12398,398.2
12399,12399,399.1
12400,12400,40.0
12401,12401,40.9
12402,12402,41.8
12403,12403,42.7
12404,12404,43.6
12405,12405,44.5
12406,12406,45.4
12407,12407,46.3
12408,12408,47.2
12409,12409,48.1
12410,12410,49.0
12411,12411,49.9
12412,12412,50.8
12413,12413,51.7
12414,12414,52.6
12415,12415,53.5
12416,12416,54.4
12417,12417,55.3
12418,12418,56.2
12419,12419,57.1
12420,12420,58.0
12421,12421,58.9
12422,12422,59.8
12423,12423,60.7
12424,12424,61.6
12425,12425,62.5
12426,12426,63.4
12427,12427,64.3
12428,12428,65.2
12429,12429,66.1
12430,12430,67.0
12431,12431,67.9
12432,12432,68.8
12433,12433,69.7
12434,12434,70.6
12435,12435,71.5
12436,12436,72.4
12437,12437,73.3
12438,12438,74.2
12439,12439,75.1
12440,12440,76.0
12441,12441,76.9
12442,12442,77.8
12443,12443,78.7
12444,12444,79.6
12445,12445,80.5
12446,12446,81.4
12447,12447,82.3
12448,12448,83.2
12449,12449,84.1
12450,12450,85.0
12451,12451,85.9
12452,12452,86.8
12453,12453,87.7
12454,12454,88.6
12455,12455,89.5
12456,12456,90.4
12457,12457,91.3
12458,12458,92.2
12459,12459,93.1
12460,12460,94.0
12461,12461,94.9
12462,12462,95.8
12463,12463,96.7
12464,12464,97.6
12465,12465,98.5
12466,12466,99.4
12467,12467,100.3
12468,12468,101.2
12469,12469,102.1
12470,12470,103.0
12471,12471,103.9
12472,12472,104.8
12473,12473,105.7
12474,12474,106.6
12475,12475,107.5
12476,12476,108.4
12477,12477,109.3
12478,12478,110.2
12479,12479,111.1
12480,12480,112.0
12481,12481,112.9
12482,12482,113.8
12483,12483,114.7
12484,12484,115.6
12485,12485,116.5
12486,12486,117.4
12487,12487,118.3
12488,12488,119.2
12489,12489,120.1
12490,12490,121.0
12491,12491,121.9
12492,12492,122.8
12493,12493,123.7
12494,12494,124.6
12495,12495,125.5
12496,12496,126.4
12497,12497,127.3
12498,12498,128.2
12499,12499,129.1
12500,12500,130.0
12501,12501,130.9
12502,12502,131.8
12503,12503,132.7
12504,12504,133.6
12505,12505,134.5
12506,12506,135.4
12507,12507,136.3
12508,12508,137.2
12509,12509,138.1
12510,12510,139.0
12511,12511,139.9
12512,12512,140.8
12513,12513,141.7
12514,12514,142.6
12515,12515,143.5
12516,12516,144.4
12517,12517,145.3
12518,12518,146.2
12519,12519,147.1
12520,12520,148.0
12521,12521,148.9
12522,12522,149.8
12523,12523,150.7
12524,12524,151.6
12525,12525,152.5
12526,12526,153.4
12527,12527,154.3
12528,12528,155.2
12529,12529,156.1
12530,12530,157.0
12531,12531,157.9
12532,12532,158.8
12533,12533,159.7
12534,12534,160.6
12535,12535,161.5
12536,12536,162.4
12537,12537,163.3
12538,12538,164.2
12539,12539,165.1
12540,12540,166.0
12541,12541,166.9
12542,12542,167.8
12543,12543,168.7
12544,12544,169.6
12545,12545,170.5
12546,12546,171.4
12547,12547,172.3
12548,12548,173.2
12549,12549,174.1
12550,12550,175.0
12551,12551,175.9
12552,12552,176.8
12553,12553,177.7
12554,12554,178.6
12555,12555,179.5
12556,12556,180.4
12557,12557,181.3
12558,12558,182.2
12559,12559,183.1
12560,12560,184.0
12561,12561,184.9
12562,12562,185.8
12563,12563,186.7
12564,12564,187.6
12565,12565,188.5
12566,12566,189.4
12567,12567,190.3
12568,12568,191.2
12569,12569,192.1
12570,12570,193.0
12571,12571,193.9
12572,12572,194.8
12573,12573,195.7
12574,12574,196.6
12575,12575,197.5
12576,12576,198.4
12577,12577,199.3
12578,12578,200.2
12579,12579,201.1
12580,12580,202.0
12581,12581,202.9
12582,12582,203.8
12583,12583,204.7
12584,12584,205.6
12585,12585,206.5
12586,12586,207.4
12587,12587,208.3
12588,12588,209.2
12589,12589,210.1
12590,12590,211.0
12591,12591,211.9
12592,12592,212.8
12593,12593,213.7
12594,12594,214.6
12595,12595,215.5
12596,12596,216.4
12597,12597,217.3
12598,12598,218.2
12599,12599,219.1
12600,12600,220.0
12601,12601,220.9
12602,12602,221.8
12603,12603,222.7
12604,12604,223.6
12605,12605,224.5
12606,12606,225.4
12607,12607,226.3
12608,12608,227.2
12609,12609,228.1
12610,12610,229.0
12611,12611,229.9
12612,12612,230.8
12613,12613,231.7
12614,12614,232.6
12615,12615,233.5
12616,12616,234.4
12617,12617,235.3
12618,12618,236.2
12619,12619,237.1
12620,12620,238.0
12621,12621,238.9
12622,12622,239.8
12623,12623,240.7
12624,12624,241.6
12625,12625,242.5
12626,12626,243.4
12627,12627,244.3
12628,12628,245.2
12629,12629,246.1
12630,12630,247.0
12631,12631,247.9
12632,12632,248.8
12633,12633,249.7
12634,12634,250.6
12635,12635,251.5
12636,12636,252.4
12637,12637,253.3
12638,12638,254.2
12639,12639,255.1
12640,12640,256.0
12641,12641,256.9
12642,12642,257.8
12643,12643,258.7
12644,12644,259.6
12645,12645,260.5
12646,12646,261.4
12647,12647,262.3
12648,12648,263.2
12649,12649,264.1
12650,12650,265.0
12651,12651,265.9
12652,12652,266.8
12653,12653,267.7
12654,12654,268.6
12655,12655,269.5
12656,12656,270.4
12657,12657,271.3
12658,12658,272.2
12659,12659,273.1
12660,12660,274.0
12661,12661,274.9
12662,12662,275.8
12663,12663,276.7
12664,12664,277.6
12665,12665,278.5
12666,12666,279.4
12667,12667,280.3
12668,12668,281.2
12669,12669,282.1
12670,12670,283.0
12671,12671,283.9
12672,12672,284.8
12673,12673,285.7
12674,12674,286.6
12675,12675,287.5
12676,12676,288.4
12677,12677,289.3
12678,12678,290.2
12679,12679,291.1
12680,12680,292.0
12681,12681,292.9
12682,12682,293.8
12683,12683,294.7
12684,12684,295.6
12685,12685,296.5
12686,12686,297.4
12687,12687,298.3
12688,12688,299.2
12689,12689,300.1
12690,12690,301.0
12691,12691,301.9
12692,12692,302.8
12693,12693,303.7
12694,12694,304.6
12695,12695,305.5
12696,12696,306.4
12697,12697,307.3
12698,12698,308.2
12699,12699,309.1
12700,12700,310.0
12701,12701,310.9
12702,12702,311.8
12703,12703,312.7
12704,12704,313.6
12705,12705,314.5
12706,12706,315.4
12707,12707,316.3
12708,12708,317.2
12709,12709,318.1
12710,12710,319.0
12711,12711,319.9
12712,12712,320.8
12713,12713,321.7
12714,12714,322.6
12715,12715,323.5
12716,12716,324.4
12717,12717,325.3
12718,12718,326.2
12719,12719,327.1
12720,12720,328.0
12721,12721,328.9
12722,12722,329.8
12723,12723,330.7
12724,12724,331.6
12725,12725,332.5
12726,12726,333.4
12727,12727,334.3
12728,12728,335.2
12729,12729,336.1
12730,12730,337.0
12731,12731,337.9
12732,12732,338.8
12733,12733,339.7
12734,12734,340.6
12735,12735,341.5
12736,12736,342.4
12737,12737,343.3
12738,12738,344.2
12739,12739,345.1
12740,12740,346.0
12741,12741,346.9
12742,12742,347.8
12743,12743,348.7
12744,12744,349.6
12745,12745,350.5
12746,12746,351.4
12747,12747,352.3
12748,12748,353.2
