attraction_id,name,location,description,opening_hours,category,price
10904,Attr10904,City104,Attraction number 10904 in category Museum,10:00:00,Museum,108.0
10905,Attr10905,City105,Attraction number 10905 in category Nature,11:00:00,Nature,108.75
10906,Attr10906,City106,Attraction number 10906 in category Food,12:00:00,Food,109.5
10907,Attr10907,City107,Attraction number 10907 in category Tour,13:00:00,Tour,110.25
10908,Attr10908,City108,Attraction number 10908 in category Water,08:00:00,Water,111.0
10909,Attr10909,City109,Attraction number 10909 in category History,09:00:00,History,111.75
10910,Attr10910,City110,Attraction number 10910 in category Culture,10:00:00,Culture,112.5
10911,Attr10911,City111,Attraction number 10911 in category Adventure,11:00:00,Adventure,113.25
10912,Attr10912,City112,Attraction number 10912 in category Museum,12:00:00,Museum,114.0
10913,Attr10913,City113,Attraction number 10913 in category Nature,13:00:00,Nature,114.75
10914,Attr10914,City114,Attraction number 10914 in category Food,08:00:00,Food,115.5
10915,Attr10915,City115,Attraction number 10915 in category Tour,09:00:00,Tour,116.25
10916,Attr10916,City116,Attraction number 10916 in category Water,10:00:00,Water,117.0
10917,Attr10917,City117,Attraction number 10917 in category History,11:00:00,History,117.75
10918,Attr10918,City118,Attraction number 10918 in category Culture,12:00:00,Culture,118.5
10919,Attr10919,City119,Attraction number 10919 in category Adventure,13:00:00,Adventure,119.25
10920,Attr10920,City120,Attraction number 10920 in category Museum,08:00:00,Museum,120.0
10921,Attr10921,City121,Attraction number 10921 in category Nature,09:00:00,Nature,120.75
10922,Attr10922,City122,Attraction number 10922 in category Food,10:00:00,Food,121.5
10923,Attr10923,City123,Attraction number 10923 in category Tour,11:00:00,Tour,122.25
10924,Attr10924,City124,Attraction number 10924 in category Water,12:00:00,Water,123.0
10925,Attr10925,City125,Attraction number 10925 in category History,13:00:00,History,123.75
10926,Attr10926,City126,Attraction number 10926 in category Culture,08:00:00,Culture,124.5
10927,Attr10927,City127,Attraction number 10927 in category Adventure,09:00:00,Adventure,125.25
10928,Attr10928,City128,Attraction number 10928 in category Museum,10:00:00,Museum,126.0
10929,Attr10929,City129,Attraction number 10929 in category Nature,11:00:00,Nature,126.75
10930,Attr10930,City130,Attraction number 10930 in category Food,12:00:00,Food,127.5
10931,Attr10931,City131,Attraction number 10931 in category Tour,13:00:00,Tour,128.25
10932,Attr10932,City132,Attraction number 10932 in category Water,08:00:00,Water,129.0
10933,Attr10933,City133,Attraction number 10933 in category History,09:00:00,History,129.75
10934,Attr10934,City134,Attraction number 10934 in category Culture,10:00:00,Culture,130.5
10935,Attr10935,City135,Attraction number 10935 in category Adventure,11:00:00,Adventure,131.25
10936,Attr10936,City136,Attraction number 10936 in category Museum,12:00:00,Museum,132.0
10937,Attr10937,City137,Attraction number 10937 in category Nature,13:00:00,Nature,132.75
10938,Attr10938,City138,Attraction number 10938 in category Food,08:00:00,Food,133.5
10939,Attr10939,City139,Attraction number 10939 in category Tour,09:00:00,Tour,134.25
10940,Attr10940,City140,Attraction number 10940 in category Water,10:00:00,Water,135.0
10941,Attr10941,City141,Attraction number 10941 in category History,11:00:00,History,135.75
10942,Attr10942,City142,Attraction number 10942 in category Culture,12:00:00,Culture,136.5
10943,Attr10943,City143,Attraction number 10943 in category Adventure,13:00:00,Adventure,137.25
10944,Attr10944,City144,Attraction number 10944 in category Museum,08:00:00,Museum,138.0
10945,Attr10945,City145,Attraction number 10945 in category Nature,09:00:00,Nature,138.75
10946,Attr10946,City146,Attraction number 10946 in category Food,10:00:00,Food,139.5
10947,Attr10947,City147,Attraction number 10947 in category Tour,11:00:00,Tour,140.25
10948,Attr10948,City148,Attraction number 10948 in category Water,12:00:00,Water,141.0
10949,Attr10949,City149,Attraction number 10949 in category History,13:00:00,History,141.75
10950,Attr10950,City150,Attraction number 10950 in category Culture,08:00:00,Culture,142.5
10951,Attr10951,City151,Attraction number 10951 in category Adventure,09:00:00,Adventure,143.25
10952,Attr10952,City152,Attraction number 10952 in category Museum,10:00:00,Museum,144.0
10953,Attr10953,City153,Attraction number 10953 in category Nature,11:00:00,Nature,144.75
10954,Attr10954,City154,Attraction number 10954 in category Food,12:00:00,Food,145.5
10955,Attr10955,City155,Attraction number 10955 in category Tour,13:00:00,Tour,146.25
10956,Attr10956,City156,Attraction number 10956 in category Water,08:00:00,Water,147.0
10957,Attr10957,City157,Attraction number 10957 in category History,09:00:00,History,147.75
10958,Attr10958,City158,Attraction number 10958 in category Culture,10:00:00,Culture,148.5
10959,Attr10959,City159,Attraction number 10959 in category Adventure,11:00:00,Adventure,149.25
10960,Attr10960,City160,Attraction number 10960 in category Museum,12:00:00,Museum,150.0
10961,Attr10961,City161,Attraction number 10961 in category Nature,13:00:00,Nature,150.75
10962,Attr10962,City162,Attraction number 10962 in category Food,08:00:00,Food,151.5
10963,Attr10963,City163,Attraction number 10963 in category Tour,09:00:00,Tour,152.25
10964,Attr10964,City164,Attraction number 10964 in category Water,10:00:00,Water,153.0
10965,Attr10965,City165,Attraction number 10965 in category History,11:00:00,History,153.75
10966,Attr10966,City166,Attraction number 10966 in category Culture,12:00:00,Culture,154.5
10967,Attr10967,City167,Attraction number 10967 in category Adventure,13:00:00,Adventure,155.25
10968,Attr10968,City168,Attraction number 10968 in category Museum,08:00:00,Museum,156.0
10969,Attr10969,City169,Attraction number 10969 in category Nature,09:00:00,Nature,156.75
10970,Attr10970,City170,Attraction number 10970 in category Food,10:00:00,Food,157.5
10971,Attr10971,City171,Attraction number 10971 in category Tour,11:00:00,Tour,158.25
10972,Attr10972,City172,Attraction number 10972 in category Water,12:00:00,Water,159.0
10973,Attr10973,City173,Attraction number 10973 in category History,13:00:00,History,159.75
10974,Attr10974,City174,Attraction number 10974 in category Culture,08:00:00,Culture,160.5
10975,Attr10975,City175,Attraction number 10975 in category Adventure,09:00:00,Adventure,161.25
10976,Attr10976,City176,Attraction number 10976 in category Museum,10:00:00,Museum,162.0
10977,Attr10977,City177,Attraction number 10977 in category Nature,11:00:00,Nature,162.75
10978,Attr10978,City178,Attraction number 10978 in category Food,12:00:00,Food,163.5
10979,Attr10979,City179,Attraction number 10979 in category Tour,13:00:00,Tour,164.25
10980,Attr10980,City180,Attraction number 10980 in category Water,08:00:00,Water,165.0
10981,Attr10981,City181,Attraction number 10981 in category History,09:00:00,History,165.75
10982,Attr10982,City182,Attraction number 10982 in category Culture,10:00:00,Culture,166.5
10983,Attr10983,City183,Attraction number 10983 in category Adventure,11:00:00,Adventure,167.25
10984,Attr10984,City184,Attraction number 10984 in category Museum,12:00:00,Museum,168.0
10985,Attr10985,City185,Attraction number 10985 in category Nature,13:00:00,Nature,168.75
10986,Attr10986,City186,Attraction number 10986 in category Food,08:00:00,Food,169.5
10987,Attr10987,City187,Attraction number 10987 in category Tour,09:00:00,Tour,170.25
10988,Attr10988,City188,Attraction number 10988 in category Water,10:00:00,Water,171.0
10989,Attr10989,City189,Attraction number 10989 in category History,11:00:00,History,171.75
10990,Attr10990,City190,Attraction number 10990 in category Culture,12:00:00,Culture,172.5
10991,Attr10991,City191,Attraction number 10991 in category Adventure,13:00:00,Adventure,173.25
10992,Attr10992,City192,Attraction number 10992 in category Museum,08:00:00,Museum,174.0
10993,Attr10993,City193,Attraction number 10993 in category Nature,09:00:00,Nature,174.75
10994,Attr10994,City194,Attraction number 10994 in category Food,10:00:00,Food,175.5
10995,Attr10995,City195,Attraction number 10995 in category Tour,11:00:00,Tour,176.25
10996,Attr10996,City196,Attraction number 10996 in category Water,12:00:00,Water,177.0
10997,Attr10997,City197,Attraction number 10997 in category History,13:00:00,History,177.75
10998,Attr10998,City198,Attraction number 10998 in category Culture,08:00:00,Culture,178.5
10999,Attr10999,City199,Attraction number 10999 in category Adventure,09:00:00,Adventure,179.25
11000,Attr11000,City0,Attraction number 11000 in category Museum,10:00:00,Museum,180.0
11001,Attr11001,City1,Attraction number 11001 in category Nature,11:00:00,Nature,180.75
11002,Attr11002,City2,Attraction number 11002 in category Food,12:00:00,Food,181.5
11003,Attr11003,City3,Attraction number 11003 in category Tour,13:00:00,Tour,182.25
11004,Attr11004,City4,Attraction number 11004 in category Water,08:00:00,Water,183.0
11005,Attr11005,City5,Attraction number 11005 in category History,09:00:00,History,183.75
11006,Attr11006,City6,Attraction number 11006 in category Culture,10:00:00,Culture,184.5
11007,Attr11007,City7,Attraction number 11007 in category Adventure,11:00:00,Adventure,185.25
11008,Attr11008,City8,Attraction number 11008 in category Museum,12:00:00,Museum,186.0
11009,Attr11009,City9,Attraction number 11009 in category Nature,13:00:00,Nature,186.75
11010,Attr11010,City10,Attraction number 11010 in category Food,08:00:00,Food,187.5
11011,Attr11011,City11,Attraction number 11011 in category Tour,09:00:00,Tour,188.25
11012,Attr11012,City12,Attraction number 11012 in category Water,10:00:00,Water,189.0
11013,Attr11013,City13,Attraction number 11013 in category History,11:00:00,History,189.75
11014,Attr11014,City14,Attraction number 11014 in category Culture,12:00:00,Culture,190.5
11015,Attr11015,City15,Attraction number 11015 in category Adventure,13:00:00,Adventure,191.25
11016,Attr11016,City16,Attraction number 11016 in category Museum,08:00:00,Museum,192.0
11017,Attr11017,City17,Attraction number 11017 in category Nature,09:00:00,Nature,192.75
11018,Attr11018,City18,Attraction number 11018 in category Food,10:00:00,Food,193.5
11019,Attr11019,City19,Attraction number 11019 in category Tour,11:00:00,Tour,194.25
11020,Attr11020,City20,Attraction number 11020 in category Water,12:00:00,Water,195.0
11021,Attr11021,City21,Attraction number 11021 in category History,13:00:00,History,195.75
11022,Attr11022,City22,Attraction number 11022 in category Culture,08:00:00,Culture,196.5
11023,Attr11023,City23,Attraction number 11023 in category Adventure,09:00:00,Adventure,197.25
11024,Attr11024,City24,Attraction number 11024 in category Museum,10:00:00,Museum,198.0
11025,Attr11025,City25,Attraction number 11025 in category Nature,11:00:00,Nature,198.75
11026,Attr11026,City26,Attraction number 11026 in category Food,12:00:00,Food,199.5
11027,Attr11027,City27,Attraction number 11027 in category Tour,13:00:00,Tour,200.25
11028,Attr11028,City28,Attraction number 11028 in category Water,08:00:00,Water,201.0
11029,Attr11029,City29,Attraction number 11029 in category History,09:00:00,History,201.75
11030,Attr11030,City30,Attraction number 11030 in category Culture,10:00:00,Culture,202.5
11031,Attr11031,City31,Attraction number 11031 in category Adventure,11:00:00,Adventure,203.25
11032,Attr11032,City32,Attraction number 11032 in category Museum,12:00:00,Museum,204.0
11033,Attr11033,City33,Attraction number 11033 in category Nature,13:00:00,Nature,204.75
11034,Attr11034,City34,Attraction number 11034 in category Food,08:00:00,Food,205.5
11035,Attr11035,City35,Attraction number 11035 in category Tour,09:00:00,Tour,206.25
11036,Attr11036,City36,Attraction number 11036 in category Water,10:00:00,Water,207.0
11037,Attr11037,City37,Attraction number 11037 in category History,11:00:00,History,207.75
11038,Attr11038,City38,Attraction number 11038 in category Culture,12:00:00,Culture,208.5
11039,Attr11039,City39,Attraction number 11039 in category Adventure,13:00:00,Adventure,209.25
11040,Attr11040,City40,Attraction number 11040 in category Museum,08:00:00,Museum,210.0
11041,Attr11041,City41,Attraction number 11041 in category Nature,09:00:00,Nature,210.75
11042,Attr11042,City42,Attraction number 11042 in category Food,10:00:00,Food,211.5
11043,Attr11043,City43,Attraction number 11043 in category Tour,11:00:00,Tour,212.25
11044,Attr11044,City44,Attraction number 11044 in category Water,12:00:00,Water,213.0
11045,Attr11045,City45,Attraction number 11045 in category History,13:00:00,History,213.75
11046,Attr11046,City46,Attraction number 11046 in category Culture,08:00:00,Culture,214.5
11047,Attr11047,City47,Attraction number 11047 in category Adventure,09:00:00,Adventure,215.25
11048,Attr11048,City48,Attraction number 11048 in category Museum,10:00:00,Museum,216.0
11049,Attr11049,City49,Attraction number 11049 in category Nature,11:00:00,Nature,216.75
11050,Attr11050,City50,Attraction number 11050 in category Food,12:00:00,Food,217.5
11051,Attr11051,City51,Attraction number 11051 in category Tour,13:00:00,Tour,218.25
11052,Attr11052,City52,Attraction number 11052 in category Water,08:00:00,Water,219.0
11053,Attr11053,City53,Attraction number 11053 in category History,09:00:00,History,219.75
11054,Attr11054,City54,Attraction number 11054 in category Culture,10:00:00,Culture,220.5
11055,Attr11055,City55,Attraction number 11055 in category Adventure,11:00:00,Adventure,221.25
11056,Attr11056,City56,Attraction number 11056 in category Museum,12:00:00,Museum,222.0
11057,Attr11057,City57,Attraction number 11057 in category Nature,13:00:00,Nature,222.75
11058,Attr11058,City58,Attraction number 11058 in category Food,08:00:00,Food,223.5
11059,Attr11059,City59,Attraction number 11059 in category Tour,09:00:00,Tour,224.25
11060,Attr11060,City60,Attraction number 11060 in category Water,10:00:00,Water,225.0
11061,Attr11061,City61,Attraction number 11061 in category History,11:00:00,History,225.75
11062,Attr11062,City62,Attraction number 11062 in category Culture,12:00:00,Culture,226.5
11063,Attr11063,City63,Attraction number 11063 in category Adventure,13:00:00,Adventure,227.25
11064,Attr11064,City64,Attraction number 11064 in category Museum,08:00:00,Museum,228.0
11065,Attr11065,City65,Attraction number 11065 in category Nature,09:00:00,Nature,228.75
11066,Attr11066,City66,Attraction number 11066 in category Food,10:00:00,Food,229.5
11067,Attr11067,City67,Attraction number 11067 in category Tour,11:00:00,Tour,230.25
11068,Attr11068,City68,Attraction number 11068 in category Water,12:00:00,Water,231.0
11069,Attr11069,City69,Attraction number 11069 in category History,13:00:00,History,231.75
11070,Attr11070,City70,Attraction number 11070 in category Culture,08:00:00,Culture,232.5
11071,Attr11071,City71,Attraction number 11071 in category Adventure,09:00:00,Adventure,233.25
11072,Attr11072,City72,Attraction number 11072 in category Museum,10:00:00,Museum,234.0
11073,Attr11073,City73,Attraction number 11073 in category Nature,11:00:00,Nature,234.75
11074,Attr11074,City74,Attraction number 11074 in category Food,12:00:00,Food,235.5
11075,Attr11075,City75,Attraction number 11075 in category Tour,13:00:00,Tour,236.25
11076,Attr11076,City76,Attraction number 11076 in category Water,08:00:00,Water,237.0
11077,Attr11077,City77,Attraction number 11077 in category History,09:00:00,History,237.75
11078,Attr11078,City78,Attraction number 11078 in category Culture,10:00:00,Culture,238.5
11079,Attr11079,City79,Attraction number 11079 in category Adventure,11:00:00,Adventure,239.25
11080,Attr11080,City80,Attraction number 11080 in category Museum,12:00:00,Museum,240.0
11081,Attr11081,City81,Attraction number 11081 in category Nature,13:00:00,Nature,240.75
11082,Attr11082,City82,Attraction number 11082 in category Food,08:00:00,Food,241.5
11083,Attr11083,City83,Attraction number 11083 in category Tour,09:00:00,Tour,242.25
11084,Attr11084,City84,Attraction number 11084 in category Water,10:00:00,Water,243.0
11085,Attr11085,City85,Attraction number 11085 in category History,11:00:00,History,243.75
11086,Attr11086,City86,Attraction number 11086 in category Culture,12:00:00,Culture,244.5
11087,Attr11087,City87,Attraction number 11087 in category Adventure,13:00:00,Adventure,245.25
11088,Attr11088,City88,Attraction number 11088 in category Museum,08:00:00,Museum,246.0
11089,Attr11089,City89,Attraction number 11089 in category Nature,09:00:00,Nature,246.75
11090,Attr11090,City90,Attraction number 11090 in category Food,10:00:00,Food,247.5
11091,Attr11091,City91,Attraction number 11091 in category Tour,11:00:00,Tour,248.25
11092,Attr11092,City92,Attraction number 11092 in category Water,12:00:00,Water,249.0
11093,Attr11093,City93,Attraction number 11093 in category History,13:00:00,History,249.75
11094,Attr11094,City94,Attraction number 11094 in category Culture,08:00:00,Culture,250.5
11095,Attr11095,City95,Attraction number 11095 in category Adventure,09:00:00,Adventure,251.25
11096,Attr11096,City96,Attraction number 11096 in category Museum,10:00:00,Museum,252.0
11097,Attr11097,City97,Attraction number 11097 in category Nature,11:00:00,Nature,252.75
11098,Attr11098,City98,Attraction number 11098 in category Food,12:00:00,Food,253.5
11099,Attr11099,City99,Attraction number 11099 in category Tour,13:00:00,Tour,254.25
11100,Attr11100,City100,Attraction number 11100 in category Water,08:00:00,Water,30.0
11101,Attr11101,City101,Attraction number 11101 in category History,09:00:00,History,30.75
11102,Attr11102,City102,Attraction number 11102 in category Culture,10:00:00,Culture,31.5
11103,Attr11103,City103,Attraction number 11103 in category Adventure,11:00:00,Adventure,32.25
11104,Attr11104,City104,Attraction number 11104 in category Museum,12:00:00,Museum,33.0
11105,Attr11105,City105,Attraction number 11105 in category Nature,13:00:00,Nature,33.75
11106,Attr11106,City106,Attraction number 11106 in category Food,08:00:00,Food,34.5
11107,Attr11107,City107,Attraction number 11107 in category Tour,09:00:00,Tour,35.25
11108,Attr11108,City108,Attraction number 11108 in category Water,10:00:00,Water,36.0
11109,Attr11109,City109,Attraction number 11109 in category History,11:00:00,History,36.75
11110,Attr11110,City110,Attraction number 11110 in category Culture,12:00:00,Culture,37.5
11111,Attr11111,City111,Attraction number 11111 in category Adventure,13:00:00,Adventure,38.25
11112,Attr11112,City112,Attraction number 11112 in category Museum,08:00:00,Museum,39.0
11113,Attr11113,City113,Attraction number 11113 in category Nature,09:00:00,Nature,39.75
11114,Attr11114,City114,Attraction number 11114 in category Food,10:00:00,Food,40.5
11115,Attr11115,City115,Attraction number 11115 in category Tour,11:00:00,Tour,41.25
11116,Attr11116,City116,Attraction number 11116 in category Water,12:00:00,Water,42.0
11117,Attr11117,City117,Attraction number 11117 in category History,13:00:00,History,42.75
11118,Attr11118,City118,Attraction number 11118 in category Culture,08:00:00,Culture,43.5
11119,Attr11119,City119,Attraction number 11119 in category Adventure,09:00:00,Adventure,44.25
11120,Attr11120,City120,Attraction number 11120 in category Museum,10:00:00,Museum,45.0
11121,Attr11121,City121,Attraction number 11121 in category Nature,11:00:00,Nature,45.75
11122,Attr11122,City122,Attraction number 11122 in category Food,12:00:00,Food,46.5
11123,Attr11123,City123,Attraction number 11123 in category Tour,13:00:00,Tour,47.25
11124,Attr11124,City124,Attraction number 11124 in category Water,08:00:00,Water,48.0
11125,Attr11125,City125,Attraction number 11125 in category History,09:00:00,History,48.75
11126,Attr11126,City126,Attraction number 11126 in category Culture,10:00:00,Culture,49.5
11127,Attr11127,City127,Attraction number 11127 in category Adventure,11:00:00,Adventure,50.25
11128,Attr11128,City128,Attraction number 11128 in category Museum,12:00:00,Museum,51.0
11129,Attr11129,City129,Attraction number 11129 in category Nature,13:00:00,Nature,51.75
11130,Attr11130,City130,Attraction number 11130 in category Food,08:00:00,Food,52.5
11131,Attr11131,City131,Attraction number 11131 in category Tour,09:00:00,Tour,53.25
11132,Attr11132,City132,Attraction number 11132 in category Water,10:00:00,Water,54.0
11133,Attr11133,City133,Attraction number 11133 in category History,11:00:00,History,54.75
11134,Attr11134,City134,Attraction number 11134 in category Culture,12:00:00,Culture,55.5
11135,Attr11135,City135,Attraction number 11135 in category Adventure,13:00:00,Adventure,56.25
11136,Attr11136,City136,Attraction number 11136 in category Museum,08:00:00,Museum,57.0
11137,Attr11137,City137,Attraction number 11137 in category Nature,09:00:00,Nature,57.75
11138,Attr11138,City138,Attraction number 11138 in category Food,10:00:00,Food,58.5
11139,Attr11139,City139,Attraction number 11139 in category Tour,11:00:00,Tour,59.25
11140,Attr11140,City140,Attraction number 11140 in category Water,12:00:00,Water,60.0
11141,Attr11141,City141,Attraction number 11141 in category History,13:00:00,History,60.75
11142,Attr11142,City142,Attraction number 11142 in category Culture,08:00:00,Culture,61.5
11143,Attr11143,City143,Attraction number 11143 in category Adventure,09:00:00,Adventure,62.25
11144,Attr11144,City144,Attraction number 11144 in category Museum,10:00:00,Museum,63.0
11145,Attr11145,City145,Attraction number 11145 in category Nature,11:00:00,Nature,63.75
11146,Attr11146,City146,Attraction number 11146 in category Food,12:00:00,Food,64.5
11147,Attr11147,City147,Attraction number 11147 in category Tour,13:00:00,Tour,65.25
11148,Attr11148,City148,Attraction number 11148 in category Water,08:00:00,Water,66.0
11149,Attr11149,City149,Attraction number 11149 in category History,09:00:00,History,66.75
11150,Attr11150,City150,Attraction number 11150 in category Culture,10:00:00,Culture,67.5
11151,Attr11151,City151,Attraction number 11151 in category Adventure,11:00:00,Adventure,68.25
11152,Attr11152,City152,Attraction number 11152 in category Museum,12:00:00,Museum,69.0
11153,Attr11153,City153,Attraction number 11153 in category Nature,13:00:00,Nature,69.75
11154,Attr11154,City154,Attraction number 11154 in category Food,08:00:00,Food,70.5
11155,Attr11155,City155,Attraction number 11155 in category Tour,09:00:00,Tour,71.25
11156,Attr11156,City156,Attraction number 11156 in category Water,10:00:00,Water,72.0
11157,Attr11157,City157,Attraction number 11157 in category History,11:00:00,History,72.75
11158,Attr11158,City158,Attraction number 11158 in category Culture,12:00:00,Culture,73.5
11159,Attr11159,City159,Attraction number 11159 in category Adventure,13:00:00,Adventure,74.25
11160,Attr11160,City160,Attraction number 11160 in category Museum,08:00:00,Museum,75.0
11161,Attr11161,City161,Attraction number 11161 in category Nature,09:00:00,Nature,75.75
11162,Attr11162,City162,Attraction number 11162 in category Food,10:00:00,Food,76.5
11163,Attr11163,City163,Attraction number 11163 in category Tour,11:00:00,Tour,77.25
11164,Attr11164,City164,Attraction number 11164 in category Water,12:00:00,Water,78.0
11165,Attr11165,City165,Attraction number 11165 in category History,13:00:00,History,78.75
11166,Attr11166,City166,Attraction number 11166 in category Culture,08:00:00,Culture,79.5
11167,Attr11167,City167,Attraction number 11167 in category Adventure,09:00:00,Adventure,80.25
11168,Attr11168,City168,Attraction number 11168 in category Museum,10:00:00,Museum,81.0
11169,Attr11169,City169,Attraction number 11169 in category Nature,11:00:00,Nature,81.75
11170,Attr11170,City170,Attraction number 11170 in category Food,12:00:00,Food,82.5
11171,Attr11171,City171,Attraction number 11171 in category Tour,13:00:00,Tour,83.25
11172,Attr11172,City172,Attraction number 11172 in category Water,08:00:00,Water,84.0
11173,Attr11173,City173,Attraction number 11173 in category History,09:00:00,History,84.75
11174,Attr11174,City174,Attraction number 11174 in category Culture,10:00:00,Culture,85.5
11175,Attr11175,City175,Attraction number 11175 in category Adventure,11:00:00,Adventure,86.25
11176,Attr11176,City176,Attraction number 11176 in category Museum,12:00:00,Museum,87.0
11177,Attr11177,City177,Attraction number 11177 in category Nature,13:00:00,Nature,87.75
11178,Attr11178,City178,Attraction number 11178 in category Food,08:00:00,Food,88.5
11179,Attr11179,City179,Attraction number 11179 in category Tour,09:00:00,Tour,89.25
11180,Attr11180,City180,Attraction number 11180 in category Water,10:00:00,Water,90.0
11181,Attr11181,City181,Attraction number 11181 in category History,11:00:00,History,90.75
11182,Attr11182,City182,Attraction number 11182 in category Culture,12:00:00,Culture,91.5
11183,Attr11183,City183,Attraction number 11183 in category Adventure,13:00:00,Adventure,92.25
11184,Attr11184,City184,Attraction number 11184 in category Museum,08:00:00,Museum,93.0
11185,Attr11185,City185,Attraction number 11185 in category Nature,09:00:00,Nature,93.75
11186,Attr11186,City186,Attraction number 11186 in category Food,10:00:00,Food,94.5
11187,Attr11187,City187,Attraction number 11187 in category Tour,11:00:00,Tour,95.25
11188,Attr11188,City188,Attraction number 11188 in category Water,12:00:00,Water,96.0
11189,Attr11189,City189,Attraction number 11189 in category History,13:00:00,History,96.75
11190,Attr11190,City190,Attraction number 11190 in category Culture,08:00:00,Culture,97.5
11191,Attr11191,City191,Attraction number 11191 in category Adventure,09:00:00,Adventure,98.25
11192,Attr11192,City192,Attraction number 11192 in category Museum,10:00:00,Museum,99.0
11193,Attr11193,City193,Attraction number 11193 in category Nature,11:00:00,Nature,99.75
11194,Attr11194,City194,Attraction number 11194 in category Food,12:00:00,Food,100.5
11195,Attr11195,City195,Attraction number 11195 in category Tour,13:00:00,Tour,101.25
11196,Attr11196,City196,Attraction number 11196 in category Water,08:00:00,Water,102.0
11197,Attr11197,City197,Attraction number 11197 in category History,09:00:00,History,102.75
11198,Attr11198,City198,Attraction number 11198 in category Culture,10:00:00,Culture,103.5
11199,Attr11199,City199,Attraction number 11199 in category Adventure,11:00:00,Adventure,104.25
11200,Attr11200,City0,Attraction number 11200 in category Museum,12:00:00,Museum,105.0
11201,Attr11201,City1,Attraction number 11201 in category Nature,13:00:00,Nature,105.75
11202,Attr11202,City2,Attraction number 11202 in category Food,08:00:00,Food,106.5
11203,Attr11203,City3,Attraction number 11203 in category Tour,09:00:00,Tour,107.25
11204,Attr11204,City4,Attraction number 11204 in category Water,10:00:00,Water,108.0
11205,Attr11205,City5,Attraction number 11205 in category History,11:00:00,History,108.75
11206,Attr11206,City6,Attraction number 11206 in category Culture,12:00:00,Culture,109.5
11207,Attr11207,City7,Attraction number 11207 in category Adventure,13:00:00,Adventure,110.25
11208,Attr11208,City8,Attraction number 11208 in category Museum,08:00:00,Museum,111.0
11209,Attr11209,City9,Attraction number 11209 in category Nature,09:00:00,Nature,111.75
11210,Attr11210,City10,Attraction number 11210 in category Food,10:00:00,Food,112.5
11211,Attr11211,City11,Attraction number 11211 in category Tour,11:00:00,Tour,113.25
11212,Attr11212,City12,Attraction number 11212 in category Water,12:00:00,Water,114.0
11213,Attr11213,City13,Attraction number 11213 in category History,13:00:00,History,114.75
11214,Attr11214,City14,Attraction number 11214 in category Culture,08:00:00,Culture,115.5
11215,Attr11215,City15,Attraction number 11215 in category Adventure,09:00:00,Adventure,116.25
11216,Attr11216,City16,Attraction number 11216 in category Museum,10:00:00,Museum,117.0
11217,Attr11217,City17,Attraction number 11217 in category Nature,11:00:00,Nature,117.75
11218,Attr11218,City18,Attraction number 11218 in category Food,12:00:00,Food,118.5
11219,Attr11219,City19,Attraction number 11219 in category Tour,13:00:00,Tour,119.25
11220,Attr11220,City20,Attraction number 11220 in category Water,08:00:00,Water,120.0
11221,Attr11221,City21,Attraction number 11221 in category History,09:00:00,History,120.75
11222,Attr11222,City22,Attraction number 11222 in category Culture,10:00:00,Culture,121.5
11223,Attr11223,City23,Attraction number 11223 in category Adventure,11:00:00,Adventure,122.25
11224,Attr11224,City24,Attraction number 11224 in category Museum,12:00:00,Museum,123.0
11225,Attr11225,City25,Attraction number 11225 in category Nature,13:00:00,Nature,123.75
11226,Attr11226,City26,Attraction number 11226 in category Food,08:00:00,Food,124.5
11227,Attr11227,City27,Attraction number 11227 in category Tour,09:00:00,Tour,125.25
11228,Attr11228,City28,Attraction number 11228 in category Water,10:00:00,Water,126.0
11229,Attr11229,City29,Attraction number 11229 in category History,11:00:00,History,126.75
11230,Attr11230,City30,Attraction number 11230 in category Culture,12:00:00,Culture,127.5
11231,Attr11231,City31,Attraction number 11231 in category Adventure,13:00:00,Adventure,128.25
11232,Attr11232,City32,Attraction number 11232 in category Museum,08:00:00,Museum,129.0
11233,Attr11233,City33,Attraction number 11233 in category Nature,09:00:00,Nature,129.75
11234,Attr11234,City34,Attraction number 11234 in category Food,10:00:00,Food,130.5
11235,Attr11235,City35,Attraction number 11235 in category Tour,11:00:00,Tour,131.25
11236,Attr11236,City36,Attraction number 11236 in category Water,12:00:00,Water,132.0
11237,Attr11237,City37,Attraction number 11237 in category History,13:00:00,History,132.75
11238,Attr11238,City38,Attraction number 11238 in category Culture,08:00:00,Culture,133.5
11239,Attr11239,City39,Attraction number 11239 in category Adventure,09:00:00,Adventure,134.25
11240,Attr11240,City40,Attraction number 11240 in category Museum,10:00:00,Museum,135.0
11241,Attr11241,City41,Attraction number 11241 in category Nature,11:00:00,Nature,135.75
11242,Attr11242,City42,Attraction number 11242 in category Food,12:00:00,Food,136.5
11243,Attr11243,City43,Attraction number 11243 in category Tour,13:00:00,Tour,137.25
11244,Attr11244,City44,Attraction number 11244 in category Water,08:00:00,Water,138.0
11245,Attr11245,City45,Attraction number 11245 in category History,09:00:00,History,138.75
11246,Attr11246,City46,Attraction number 11246 in category Culture,10:00:00,Culture,139.5
11247,Attr11247,City47,Attraction number 11247 in category Adventure,11:00:00,Adventure,140.25
11248,Attr11248,City48,Attraction number 11248 in category Museum,12:00:00,Museum,141.0
11249,Attr11249,City49,Attraction number 11249 in category Nature,13:00:00,Nature,141.75
11250,Attr11250,City50,Attraction number 11250 in category Food,08:00:00,Food,142.5
